build_desc,aff_points,demo_points,destro_points,improved_life_tap,suppression,improved_corruption,malediction,soul_harvesting,improved_drains,improved_bane_of_agony,fel_concentration,amplify_curse,pandemic,malevolence,nightfall,curse_of_exhaustion,siphon_life,soul_siphon,shadow_mastery,wrack,improved_health_funnel,improved_imp,demonic_embrace,unholy_power,demonic_aegis,improved_voidwalker,fel_vitality,demonic_energies,improved_sayaad,demonic_sacrifice,master_summoner,decimation,fel_domination,demonic_brand,improved_felhunter,soul_link,demonic_knowledge,master_demonologist,demonic_pact,destructive_reach,improved_shadow_bolt,bane,molten_skin,cataclysm,aftermath,ruin,shadowburn,intensity,agonizing_flames,conflagrate,pyroclasm,bane_of_havoc,fire_and_brimstone,shadow_and_flame,incinerate,race_id,fight_duration,spell_power,shadow_power,fire_power,spell_hit_percent,spell_crit_percent,spell_haste_percent,intellect,spirit,stamina,max_mana,target_level,target_shadow_res,target_fire_res,curse_of_shadows,curse_of_elements,demon_setup,rotation_id,maintain_immolate,dps,dps_std,isb_uptime_percent,avg_life_taps,avg_mana_spent,avg_mana_gained
Shadow and Flame Shadow,2,17,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,4,1,3,3,1,2,0,3,5,0,4,140.678,1070.47,54.1895,8.69961,4.11249,54.0521,3.85564,154.658,185.5,528.088,3782.87,60,68.9444,4.02282,0,0,3,0,1,1101.56,57.8513,59.6809,18,20223.7,13693
Shadow and Flame Shadow,2,17,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,1,0,3,2,1,0,0,2,0,0,0,0,0,0,0,1,5,5,0,0,0,4,1,3,3,1,1,1,3,4,0,4,65.8666,421.761,84.6709,110.127,3.10386,53.1818,2.78916,453.116,323.153,588.772,8259.74,60,79.4837,117.777,0,1,1,0,1,750.456,54.9204,60.1379,3.975,10636,3598.31
random_valid_51,6,31,14,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,2,3,3,2,0,1,0,1,0,2,0,1,1,0,0,2,0,3,2,3,2,1,1,0,0,0,0,0,0,0,0,3,141.78,1178.9,133.529,195.894,16.7767,7.84902,8.82349,240.744,100.206,256.421,5004.16,60,116.426,50.4112,0,1,3,0,0,740.43,28.5042,0,14,18983.6,11489.1
Deep Affliction,37,14,0,2,5,5,4,0,2,0,0,1,3,5,0,1,1,3,5,0,0,0,5,0,2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202.392,935.126,175.003,117.451,7.38686,29.5962,13.1101,404.327,147.207,175.618,7457.9,61,103.544,11.7652,0,1,3,16,0,837.705,41.7669,0,22,26806.4,19041.5
Aff Incinerate,14,6,31,2,5,2,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,5,1,0,3,1,0,1,3,5,1,1,43.3416,428.656,65.5757,50.7713,10.3913,8.61885,27.2622,294.149,50.0558,174.756,5805.24,62,86.3258,61.0837,0,1,1,2,1,662.423,39.6012,0,3,7914.87,2257
random_valid_51,30,10,11,2,5,5,0,2,3,1,1,1,2,2,2,1,1,2,0,0,1,0,2,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,4,283.164,425.43,195.326,196.191,15.5973,42.6532,32.0113,498.472,264.348,512.129,8940.07,62,69.4104,43.028,0,0,1,0,0,661.383,20.1357,92.5477,31.94,43777.2,32164.5
Deep Affliction,39,11,1,2,4,5,4,1,3,0,1,1,3,4,0,1,1,3,5,1,0,0,5,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.81,100.992,77.7837,198.755,7.94799,19.4926,4.74519,139.785,209.779,330.278,3489.77,62,107.871,78.5042,1,0,3,16,0,330.927,15.0798,0,12.215,16373.7,11622
DP/AF Fire,0,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,3,2,0,1,0,0,0,3,0,1,3,5,1,0,0,5,0,3,2,5,1,0,3,1,0,0,0,0,0,1,96.0007,850.581,1.65884,125.378,2.36646,53.0837,15.2309,231.598,145.121,118.011,4866.97,60,108.971,23.9424,1,1,5,3,0,1242.62,58.1349,0,9,13067.6,6494.09
Deep Affliction Imp,33,6,12,2,5,5,0,0,2,1,0,1,2,4,1,0,1,3,5,1,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,3,229.764,1309.95,50.3167,103.081,11.4875,26.4127,21.5703,217.564,118.123,323.001,4656.46,63,116.374,31.4071,0,0,1,16,0,929.773,38.724,9.36163,15.455,17678,13071.7
DP/AF Fire,0,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,3,2,0,1,0,0,0,3,0,1,3,5,1,0,1,5,1,3,3,5,0,0,1,1,0,0,0,0,0,1,275.526,1228.65,171.512,100.429,1.89305,45.7282,28.4393,332.26,135.494,297.093,6376.9,63,87.3823,73.7458,0,0,6,3,0,1075.99,54.6462,87.0639,41.95,38577.4,29731.6
random_valid_51,7,20,24,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,2,5,4,5,3,1,1,1,1,1,0,0,0,0,0,0,3,232.476,1097.05,35.3353,67.9581,9.61924,7.66482,7.40176,410.783,119.634,348.989,7554.74,60,12.2128,78.565,0,0,3,0,0,744.018,29.8997,43.1318,26,31771.5,21919
random_valid_51,22,23,6,2,4,3,2,2,2,1,1,1,1,0,1,1,1,0,0,0,2,3,4,4,1,2,1,1,0,1,2,1,0,0,0,0,1,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,132.687,1291.85,172.122,62.4277,6.87471,49.7699,0.590728,174.957,112.981,320.733,4017.35,60,85.0996,13.4264,1,0,2,0,0,1069.58,46.3997,83.2973,14,15670.3,11578.1
Shadow and Flame Fire DS-Succ,2,17,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,0,3,0,0,1,2,2,0,0,0,0,0,0,0,1,0,5,1,3,2,5,1,0,3,1,0,1,3,5,1,1,99.3109,900.823,143.752,1.51983,12.5387,42.9143,24.1925,482.921,94.2082,582.9,8636.81,62,40.1435,73.9289,0,0,4,2,1,1119.65,53.0218,0,10.01,15795,6704.7
random_valid_51,10,23,18,2,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,2,0,3,2,0,1,1,2,0,2,0,0,0,0,0,2,5,2,2,0,4,0,1,0,1,1,0,0,0,0,0,4,271.6,589.644,112.505,68.3343,8.68827,32.4105,23.33,327.35,87.1118,198.08,6373.26,63,111.957,69.5529,0,0,3,0,1,588.113,26.1258,59.8695,36.635,38630.8,29060
random_valid_51,19,24,8,2,4,4,4,0,1,1,1,1,1,0,0,0,0,0,0,0,2,2,5,3,2,2,2,1,0,1,0,2,0,1,0,0,1,0,0,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,206.245,1274.15,41.5861,156.234,16.3557,53.0305,9.8284,462.526,106.473,209.113,8330.89,62,41.1291,85.5977,0,0,3,0,0,1068.09,45.9605,88.6828,18.23,25692.6,14962.5
random_valid_51,11,33,7,2,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,2,3,2,2,1,1,2,1,1,1,3,1,2,1,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,261.56,1258.83,63.5389,196.999,0.808872,53.2189,17.6941,106.564,112.751,523.566,3061.46,60,105.543,90.4152,1,1,3,0,0,1060.13,32.3382,89.3697,35,34091.7,28841.5
random_valid_51,9,28,14,2,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,2,3,3,0,1,0,2,1,0,0,1,0,0,0,0,2,3,4,0,1,3,0,1,0,0,0,0,0,0,0,0,2,286.834,1243.04,193.565,93.4185,2.55745,38.563,9.56358,470.537,314.912,279.553,8451.05,60,93.2838,104.553,0,1,1,3,0,942.562,28.5322,87.5861,27,39793.8,28899.1
DP/AF Fire,0,32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,3,2,0,1,1,0,0,2,1,1,3,5,1,0,0,5,0,3,3,5,0,0,3,0,0,0,0,0,0,4,299.714,963.332,95.6995,62.8636,1.64798,46.1043,17.777,139.475,72.068,223.599,3555.13,62,115.079,68.2169,0,0,5,3,0,1179.45,40.3544,0,47.145,36864.6,30459.2
Shadow and Flame Shadow 2,8,13,30,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,0,5,1,0,3,1,0,0,3,5,0,1,263.896,974.484,82.9549,49.7444,13.3325,47.0202,28.0275,247.757,69.1324,583.899,5109.35,63,32.8735,62.3846,0,1,1,0,1,1138.31,35.714,68.2775,45.005,39106,31749.6
Deep Affliction Imp,34,5,12,1,5,5,0,1,3,0,0,0,2,5,2,0,1,3,5,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,3,83.9651,1094.35,129.531,26.2589,17.743,28.9671,25.0749,221.724,282.57,556.717,4718.86,63,62.1287,55.3146,1,1,1,16,0,1079.24,59.2619,16.829,2.9,7539.12,2806.03
random_valid_51,16,23,12,2,3,2,1,2,1,1,1,0,2,1,0,0,0,0,0,0,2,2,3,5,1,3,2,0,0,1,2,0,0,1,1,0,0,0,0,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,293.436,223.858,144.064,112.263,3.99465,42.1822,17.3503,196.383,229.215,498.78,4338.75,63,8.75532,57.3778,1,1,3,0,0,532.769,22.1463,85.1256,37.07,42106.3,35784.3
random_valid_51,20,13,18,2,5,2,2,2,2,1,0,1,2,0,1,0,0,0,0,0,2,3,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1,2,1,2,1,0,0,0,0,0,0,0,0,0,188.86,429.955,30.6979,170.492,10.4478,48.7504,21.7004,153.471,332.104,196.023,3695.06,61,100.566,87.6903,1,1,1,0,0,615.148,28.2671,85.118,21.985,29060.9,23947.3
random_valid_51,9,20,22,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,2,0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,2,5,4,5,1,2,2,1,0,0,0,0,0,0,0,0,4,100.31,177.67,33.2335,106.119,1.61931,40.2378,6.98072,410.6,59.2683,351.713,7622,62,6.80113,39.2343,1,1,2,0,0,502.234,20.3696,70.6571,9,14683.4,6865.3
DP/AF Shadow,2,31,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,2,3,1,0,2,0,0,0,1,3,5,1,0,5,5,0,0,0,5,0,0,3,0,0,0,0,0,0,3,138.957,254.998,36.8548,124.806,12.1192,30.6279,24.6959,360.357,162.313,421.687,6798.35,61,5.48665,70.1698,1,1,5,3,0,852.635,37.9789,78.3513,17,21232.8,12676.3
Shadow and Flame Fire Succ,7,13,31,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,5,1,0,3,1,0,1,3,5,1,0,241.36,760.556,106.155,44.6302,12.6648,28.6641,25.0487,342.506,341.994,163.681,6530.6,60,35.3406,24.648,1,1,1,2,1,1027,27.4508,0,34,40681,31199.8
random_valid_51,13,30,8,2,4,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,2,3,5,4,2,1,3,2,1,1,1,0,0,1,2,1,1,0,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,2,74.3428,836.687,114.494,144.186,8.95429,49.2245,24.5583,267.099,348.701,427.123,5399.48,60,33.5343,28.2956,0,1,3,0,0,805.506,40.6426,86.0124,6,12130.4,6670.65
Shadow and Flame Shadow,2,18,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,0,3,2,0,0,1,2,0,0,0,0,0,0,0,0,5,5,0,0,0,5,1,3,3,1,0,1,3,4,0,1,38.3815,425.302,175.587,3.95094,12.9044,46.0948,8.84174,391.583,107.266,444.836,7266.75,60,85.887,28.4334,0,0,2,0,1,815.638,57.7899,52.9147,0,6803.45,28
Shadow and Flame Fire 2,10,10,31,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,5,1,0,3,1,0,1,3,5,1,2,253.147,1097.09,73.0979,34.5231,14.9955,30.9368,27.0876,407.74,207.142,233.363,7509.1,63,67.9167,64.8281,0,1,1,10,1,1172.15,32.0412,0,37,43034.1,34705.1
random_valid_51,17,22,12,1,4,1,5,2,0,2,0,1,1,0,0,0,0,0,0,0,2,3,4,2,0,1,1,2,3,1,1,1,0,0,1,0,0,0,0,2,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,4,143.149,1001.3,64.6485,0.281688,1.11317,39.2816,23.7678,115.076,83.8872,221.691,3189.13,63,28.4829,74.505,0,1,2,0,0,780.616,39.8272,68.49,21,20321.9,15193.7
random_valid_51,14,27,10,2,3,2,1,2,1,0,2,1,0,0,0,0,0,0,0,0,2,2,4,2,2,3,2,1,2,1,2,0,0,2,0,0,0,2,0,2,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,3,152.678,502.3,178.063,38.7501,10.6954,54.533,20.3932,483.004,270.797,476.996,8638.06,63,28.186,38.5318,0,0,3,0,0,667.155,24.3837,93.2935,14.03,22992.5,14393.5
Deep Affliction Imp,36,7,8,2,5,4,1,1,3,0,0,0,3,5,2,0,1,3,5,1,0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.618,538.935,11.6373,108.126,11.2835,35.7312,19.8759,298.668,182.584,219.156,5873.02,61,110.54,42.6499,0,0,2,16,0,670.787,21.8568,21.5383,18.7,23094.8,17112
NF/DS/Ruin,19,12,20,2,4,4,4,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,5,0,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,5,4,0,2,0,5,1,0,3,0,0,0,0,0,0,4,257.595,240.129,108.754,111.073,9.4847,7.11689,31.8082,258.807,299.363,163.761,5345.11,63,72.0287,47.1933,1,1,3,0,0,517.119,23.7934,39.8907,30.98,40314.2,32486.3
Aff Incinerate,12,7,32,2,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,3,3,5,1,0,3,1,0,1,3,5,1,1,263.733,319.951,161.625,171.968,1.43903,47.2771,2.88988,197.81,197.203,291.784,4360.15,61,74.6388,78.4467,1,1,1,2,1,711.045,18.1405,0,36,38786.8,33264.8
random_valid_51,29,15,7,2,3,3,5,2,3,1,1,1,2,2,1,1,1,1,0,0,2,1,1,4,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,85.7914,1088.14,84.8732,185.625,8.919,43.0216,27.1482,397.522,342.012,307.668,7425.83,60,8.05332,112.491,0,0,1,0,0,885.672,49.2782,83.8449,7,12775,7720.5
DS/AF,5,11,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,5,5,0,3,2,5,1,0,3,1,0,0,3,5,0,3,243.137,1206.57,17.3065,115.753,15.6008,47.2315,7.06442,439.353,78.7131,297.144,7983.3,60,84.2652,35.5342,1,1,2,0,1,1401.19,47.2978,67.7407,34.01,33350.3,22492.8
random_valid_51,15,23,13,2,2,2,4,2,2,0,0,1,0,0,0,0,0,0,0,0,1,3,2,2,1,2,1,2,1,1,2,2,0,3,0,0,0,0,0,1,4,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,106.844,952.685,21.9527,102.555,4.0053,22.0573,1.2162,102.417,241.028,314.236,2929.26,61,56.4286,104.206,1,1,2,0,0,796.075,34.4957,53.9993,9.02,12536.7,8862.57
NF/AF,23,10,18,2,5,5,4,0,0,0,0,0,0,5,2,0,0,0,0,0,0,3,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,3,0,0,0,0,0,0,4,50.8601,434.231,57.7789,161.646,6.57358,54.9932,25.8355,496.088,88.5294,429.091,8904.32,63,40.3863,13.3833,0,0,1,0,0,699.078,51.2898,83.9642,4.945,7851.4,3941.78
random_valid_51,7,35,9,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,2,1,3,2,1,1,2,2,1,2,1,1,1,0,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,68.594,1107.16,34.7485,167.056,0.961646,11.3928,19.3785,252.544,296.887,352.127,5181.17,61,63.8606,98.8295,1,0,3,0,0,831.899,60.3047,45.1195,4,9716.19,4246.66
Fire Destro+Suppression,8,11,32,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,5,0,2,3,1,0,1,3,5,1,4,46.697,1050.7,26.3412,80.465,11.8284,53.5539,5.33267,343.639,258.392,355.724,6617.58,61,51.0336,37.1401,1,0,4,10,1,1160.11,75.8875,0,4,7403.92,3345.57
Aff/DP,13,31,7,2,4,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,5,0,1,2,0,3,1,2,2,1,0,0,1,3,5,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.477,566.693,151.739,191.478,17.7911,48.0467,24.2614,310.008,65.99,287.464,6043.13,60,83.7524,10.3758,1,1,2,0,0,954.19,29.4339,88.3974,35,35355.8,26907.6
random_valid_51,26,19,6,2,5,3,2,2,3,1,1,1,1,0,1,0,1,2,1,0,2,3,2,3,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,127.898,184.394,24.4184,23.094,11.4099,48.9874,11.9636,157.642,129.651,449.766,3757.63,63,10.5064,0.939736,0,0,3,0,0,328.055,17.2638,86.807,15.155,17009,12823.9
random_valid_51,15,22,14,2,2,5,1,2,1,0,0,1,1,0,0,0,0,0,0,0,2,1,1,5,2,2,3,2,0,1,1,0,0,1,0,1,0,0,0,2,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,4,36.6379,1122.6,160.162,74.9213,12.698,9.4571,1.69015,267.661,138.77,555.469,5477.92,63,107.545,39.8027,1,1,3,0,0,804.895,73.2646,37.2312,2,4315.61,1726.65
DP/AF Shadow,3,31,17,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,2,2,1,1,2,0,0,0,1,3,5,1,0,5,5,0,0,0,5,0,0,2,0,0,0,0,0,0,4,163.729,173.732,148.798,97.5884,10.5074,24.136,8.1059,125.61,58.7813,425.263,3347.15,63,9.80641,61.0355,1,0,5,3,0,655.128,35.2631,57.0938,24,21152.6,15194.8
NF/AF,22,9,20,2,5,5,3,0,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,2,1,5,0,0,3,0,0,0,0,0,0,0,285.511,871.04,184.696,126.085,12.1555,45.5132,11.8674,267.724,239.158,301.851,5408.86,63,105.382,82.9319,0,0,2,0,0,1149.38,34.2548,92.7519,33.84,39575.1,33086.3
random_valid_51,9,26,16,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,0,1,0,1,3,1,2,0,1,1,0,1,0,0,0,2,3,4,1,3,3,0,0,0,0,0,0,0,0,0,0,1,258.499,1207.2,95.4995,143.629,5.46805,23.5298,33.3555,142.73,333.056,160.891,3533.95,63,4.97308,88.8839,1,0,3,0,0,1065.5,40.8346,69.5505,33,37673.1,32912.3
Shadow and Flame Shadow,1,20,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,0,3,2,1,0,1,2,0,1,0,0,0,0,0,0,5,5,0,0,0,4,1,3,3,1,0,1,3,4,0,3,67.1595,153.487,118.945,125.902,8.49087,27.3715,1.77558,320.157,249.463,114.881,6195.36,60,80.3206,54.4935,0,1,2,0,1,568.675,30.8233,39.9348,5,10670.6,4184.32
Shadow and Flame Shadow 2,8,13,30,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,0,5,1,0,3,1,0,0,3,5,0,4,88.6128,819.218,64.9054,102.109,16.9623,10.3886,19.1474,128.372,258.834,116.941,3388.59,60,40.0143,28.1628,1,1,1,0,1,881.18,50.702,26.4368,9,13659.8,8263.56
random_valid_51,12,25,14,2,1,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,2,1,1,2,2,1,2,0,1,1,0,0,0,0,0,2,2,4,3,0,1,1,1,0,0,0,0,0,0,0,0,3,192.299,105.182,11.0232,80.5267,7.50046,44.4191,13.7069,330.194,265.049,479.813,6345.91,62,62.8563,52.1858,0,0,2,0,0,394.673,11.4571,83.6491,22,30048.3,22382.1
Deep Affliction,37,13,1,2,5,4,4,0,2,0,1,1,3,4,0,1,1,3,5,1,0,1,5,0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,190.157,1100.76,49.3779,99.9606,7.82949,27.4855,34.5127,131.125,205.655,130.412,3359.87,60,63.5302,58.5794,1,0,2,16,0,1114.58,38.751,0,10.975,14514.6,10459.6
NF/AF,23,8,20,1,5,5,4,0,0,0,0,0,0,5,2,0,0,1,0,0,0,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,5,0,0,3,1,0,0,0,0,0,1,100.81,588.924,60.4727,157.115,8.71785,38.9842,18.0957,284.728,163.564,177.807,5663.93,61,48.5778,102.324,1,0,1,0,1,897.195,47.6568,86.1477,11,15451.2,8931.93
random_valid_51,18,20,13,2,4,2,2,2,3,0,2,1,0,0,0,0,0,0,0,0,1,3,4,1,1,3,3,2,0,1,1,0,0,0,0,0,0,0,0,2,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,4,205.146,1309.43,86.0426,186.416,13.1881,7.09874,29.0491,459.265,156.469,434.127,8351.97,61,79.6674,31.598,0,1,2,0,0,926.031,34.4961,52.6032,20,29608.8,17575.3
random_valid_51,17,19,15,2,2,4,1,2,1,2,1,1,0,0,1,0,0,0,0,0,2,3,1,4,1,2,2,1,1,0,2,0,0,0,0,0,0,0,0,2,3,4,1,3,0,1,1,0,0,0,0,0,0,0,0,3,37.4476,838.365,40.4222,190.506,17.3205,5.72612,9.9319,181.254,82.5317,411.121,4111.81,62,7.62563,16.0655,1,0,1,0,0,660.388,40.1543,28.6954,1,5844.82,819.438
Aff/DP,12,32,7,2,5,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,2,0,3,1,2,2,1,1,1,1,3,5,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,287.239,1196.4,177.891,115.479,17.8936,17.8089,4.92918,180.426,190.357,282.441,4099.39,63,10.6966,94.4657,0,1,3,0,0,865.351,30.5936,57.7244,35,38467.8,32457
Deep Affliction,38,13,0,2,5,5,5,0,3,0,0,1,3,5,0,1,0,3,5,0,1,1,5,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54.5139,723.972,59.7129,71.1099,5.99202,25.3915,25.9125,240.486,280.794,572.263,5070.28,62,47.6868,61.4746,0,1,3,16,0,656.625,30.5488,0,4,7203.85,4119.01
DP/AF Shadow,2,31,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,2,2,1,0,2,0,1,1,1,3,5,0,0,5,5,0,0,0,5,0,0,3,0,0,0,0,0,0,1,144.012,140.643,121.365,103.992,12.3525,31.1823,1.04389,273.604,198.657,266.257,5497.06,62,31.4642,67.766,0,0,3,0,0,403.137,24.4409,69.5826,14,18925.7,10845.2
Aff Incinerate,15,7,29,2,5,2,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,5,1,1,3,1,0,1,2,4,0,2,199.976,1274.31,80.0526,58.9426,3.89547,7.54231,6.95023,190.309,197.141,260.129,4247.63,63,56.3393,111.999,0,0,2,0,1,905.716,33.8253,0,25,29229.2,23170.2
Deep Affliction Imp,34,7,10,2,5,5,0,0,3,0,0,0,2,5,2,0,1,3,5,1,0,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,210.581,1304.74,177.089,178.14,0.989577,40.9513,28.5687,248.71,93.3906,151.77,5123.66,62,36.9321,75.1272,0,1,1,16,0,1192.19,49.3025,24.1175,15.68,17987,12782.1
NF/DS/Ruin,20,11,20,2,5,5,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,5,1,0,3,0,0,0,0,0,0,2,282.587,366.495,19.4928,162.81,10.2084,28.3922,4.05113,289.445,235.33,186.043,5734.67,61,22.1553,95.8666,1,0,3,0,0,598.078,25.5603,68.9539,34.07,41269.4,33149.1
DP/AF Shadow,2,31,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,3,2,3,1,0,2,0,0,0,1,3,5,0,0,5,5,0,0,0,5,1,0,2,0,0,0,0,0,0,4,54.7511,508.788,65.3886,101.816,13.9465,40.0466,12.9859,446.75,81.6121,168.298,8164.26,61,67.6357,107.846,0,1,3,0,0,658.554,54.3522,65.5784,5.975,7539.15,3927.41
random_valid_51,15,15,21,2,3,4,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2,3,2,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,4,3,1,2,3,2,1,0,2,1,0,0,0,0,0,1,157.208,101.267,189.975,173.5,2.65329,40.5557,27.8612,181.709,235.36,121.759,4118.63,60,18.215,117.208,1,0,1,0,1,520.71,23.087,79.5116,19,23896.6,18440.6
Deep Affliction,39,12,0,2,4,5,5,0,3,1,0,1,3,4,0,1,1,3,5,1,1,0,5,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,230.59,834.003,65.827,87.2887,0.027595,34.2711,20.1901,463.594,175.035,348.982,8346.92,62,71.7536,104.121,0,1,1,16,0,795.116,29.4061,0,8.36,16647.2,7728.41
